State,Code,State2,Population,statesselected2.ID,statesselected2.Date / Time,statesselected2.Country,statesselected2.City,statesselected2.State,statesselected2.Shape,statesselected2.Summary,statesselected2.lat,statesselected2.lng,statesselected2.Date,statesselected2.Time
Washington,WA,.Washington,7294771,3819,02/05/2016 20:30,USA,Everett,WA,Formation,"I witnessed a formation of 7-9 white lights fly silently from East to West 
at moderate speed and disappear after 3-5 seconds.",47.9673056,-122.2013997,02/05/2016,20:30
Arizona,AZ,.Arizona,6941072,3820,02/05/2016 20:15,USA,Carefree,AZ,Oval,20 amber lights- erratic movement.,33.8222752,-111.9175948,02/05/2016,20:15
Arizona,AZ,.Arizona,6941072,3825,02/05/2016 19:30,USA,Goodyear,AZ,Light,Looked like flares.,33.3975655,-112.4333288,02/05/2016,19:30
Washington,WA,.Washington,7294771,3832,02/05/2016 18:30,USA,Seattle,WA,Triangle,"Three triangular objects with very, very bright lights moving in unison 
across the sky.",47.6038321,-122.3300623,02/05/2016,18:30
Washington,WA,.Washington,7294771,3833,02/04/2016 20:53,USA,Camas,WA,Unknown,Bright light behind the trees reflecting white light to sky. No object.,45.5911103,-122.4122247,02/04/2016,20:53
Arizona,AZ,.Arizona,6941072,3834,02/04/2016 19:30,USA,Tucson,AZ,Sphere,"Eight large, slow moving, noiseless orange-red spheres traveling over 
Tucson evening sky.",32.2217422,-110.9264758,02/04/2016,19:30
Arizona,AZ,.Arizona,6941072,3836,02/04/2016 18:40,USA,Tucson,AZ,Sphere,"Orb moving across Mt. Lemmon, AZ.",32.2217422,-110.9264758,02/04/2016,18:40
Arizona,AZ,.Arizona,6941072,3837,02/04/2016 06:30,USA,Goodyear,AZ,Cigar,"Cigar-shaped craft, or something, in the sky to the West.",33.3975655,-112.4333288,02/04/2016,06:30
Washington,WA,.Washington,7294771,3840,02/03/2016 19:00,USA,Fife,WA,Flash,Green/Teal flashing lights seen from Interstate 5.,47.2359524,-122.362638,02/03/2016,19:00
Arizona,AZ,.Arizona,6941072,3841,02/01/2016 00:00,USA,Paradise Valley,AZ,Disk,"Blimp sized and shaped craft pulsating light spotted low in the clouds of 
Paradise Valley, AZ, that hit incredible speed.",33.5428006,-111.9556,02/01/2016,00:00
Arizona,AZ,.Arizona,6941072,3844,1/28/16 21:30,USA,Phoenix,AZ,Circle,4 bright circular lights in sky over South Phoenix.,33.4485866,-112.0773455,01/28/16,21:30
Arizona,AZ,.Arizona,6941072,3845,1/28/16 19:30,USA,Phoenix,AZ,Light,Multiple lights hovering in a row North of Phoenix!,33.4485866,-112.0773455,01/28/16,19:30
Arizona,AZ,.Arizona,6941072,3846,1/27/16 20:15,USA,Phoenix,AZ,Light,6 bright red lights ascending form horizon in the western sky.,33.4485866,-112.0773455,01/27/16,20:15
Arizona,AZ,.Arizona,6941072,3848,1/26/16 20:30,USA,Buckeye,AZ,Light,"Two large bright flickering amber lights seen in the southwest sky of 
Buckeye, AZ.",33.377888,-112.572688,01/26/16,20:30
Arizona,AZ,.Arizona,6941072,3850,1/26/16 07:05,USA,Queen Creek,AZ,Light,"3 of us were looking at Venus and Jupiter in the early a.m. sky, when we 
noticed a large ball of light about the brightness of Venus.",33.222657,-111.6206973,01/26/16,07:05
Washington,WA,.Washington,7294771,3851,1/24/16 23:35,USA,Auburn,WA,Light,"Green bright light. Fast and slow. Circular patterns. Part force field 
around it. ((NUFORC Note: Laser advertising light?? PD))",47.3075369,-122.2301807,01/24/16,23:35
Arizona,AZ,.Arizona,6941072,3852,1/23/16 20:23,USA,Quartzsite,AZ,Changing,"UFO changes from red to green to white then projects a beam to the ground 
that also changes color.",33.6639137,-114.2299485,01/23/16,20:23
Arizona,AZ,.Arizona,6941072,3853,1/23/16 10:30,USA,Yuma,AZ,Egg,"Videoed 2 egg shaped, multi-color pulsing craft near full moon above Yuma.",32.665135,-114.4760315,01/23/16,10:30
Washington,WA,.Washington,7294771,3855,1/23/16 02:30,USA,Orting,WA,Triangle,The second sighting in my life in the same spot.,47.0978795,-122.2042823,01/23/16,02:30
Washington,WA,.Washington,7294771,3858,1/22/16 23:55,USA,Tacoma,WA,Other,Flaming silent object near joint military base JBLM in south Tacoma.,47.248404,-122.4616679,01/22/16,23:55
Washington,WA,.Washington,7294771,3859,1/22/16 19:00,USA,Hoquiam,WA,Fireball,7 fireball UFO crafts pass over Hoquiam.,46.980929,-123.8893349,01/22/16,19:00
Arizona,AZ,.Arizona,6941072,3863,1/21/16 22:00,USA,Phoenix,AZ,Disk,HUGE BLUISH AND PURPLE DISK-LIKE SAUCER HOOVERING ABOVE THE CANYON SKYLINE,33.4485866,-112.0773455,01/21/16,22:00
Washington,WA,.Washington,7294771,3864,1/20/16 06:07,USA,Sunnyside,WA,Unknown,"Lights just appeared and no movement the disappeared. ((NUFORC Note: 
Planets in the eastern morning sky? PD))",46.3246419,-120.0081897,01/20/16,06:07
Arizona,AZ,.Arizona,6941072,3867,1/18/16 22:40,USA,Scottsdale,AZ,Light,Bright white lights and lots of helicopters.,33.5091215,-111.8992364,01/18/16,22:40
Arizona,AZ,.Arizona,6941072,3868,1/18/16 20:45,USA,Goodyear,AZ,Light,"Three in triangle form followed by approximately 12 others, tight 
formation, quickly disappeared",33.3975655,-112.4333288,01/18/16,20:45
Arizona,AZ,.Arizona,6941072,3869,1/14/16 13:00,USA,Jerome,AZ,Other,"4 unknown objects in the daytime sky appear in a photo, though they were 
undetected at the time the photo was taken.",34.7489107,-112.1137715,01/14/16,13:00
Washington,WA,.Washington,7294771,3870,1/13/16 21:50,USA,Seattle,WA,Cigar,"Cigar shape with wings, the wings were, one on top of the craft the other 
on the bottom. It looked on fire or all lit up.",47.6038321,-122.3300623,01/13/16,21:50
Arizona,AZ,.Arizona,6941072,3871,1/13/16 16:20,USA,Phoenix,AZ,Other,Sighting of small white orbs high over Phoenix.,33.4485866,-112.0773455,01/13/16,16:20
Arizona,AZ,.Arizona,6941072,3873,1/13/16 04:30,USA,Peoria,AZ,Light,"I had gone out for a walk at 3:00am Wednesday 1/13/2016 which is 
approximately a six mile walk I had turned right back off the street a",33.5766205,-112.2398261,01/13/16,04:30
Arizona,AZ,.Arizona,6941072,3874,01/12/2016 20:30,USA,Lake Havasu City,AZ,Sphere,"Bright, moving fast orange sphere over Lake Havasu City.",34.4742786,-114.3440009,01/12/2016,20:30
Arizona,AZ,.Arizona,6941072,3876,01/11/2016 21:30,USA,Gilbert,AZ,Triangle,"Driving in Gilbert. Looking to the west towards south mountain there was 
three lights equally spaced forming a triangle shape. It was",33.294207,-111.7379465,01/11/2016,21:30
Washington,WA,.Washington,7294771,3877,01/10/2016 20:00,USA,Snohomish,WA,Changing,"This all started on 10 January with 5 strange lights in the sky that 
changed colors. ((NUFORC Note: Stars?? PD))",48.0074736,-121.7304881,01/10/2016,20:00
Washington,WA,.Washington,7294771,3879,01/09/2016 21:30,USA,Bainbridge Island,WA,Light,2 glowing redish orbs spotted NW of island.,47.6262626,-122.5204512,01/09/2016,21:30
Washington,WA,.Washington,7294771,3881,01/08/2016 23:00,USA,Issaquah,WA,Oval,"January 9, 2016. Last night there was a very bright light in the sky over 
Issaquah. It was a very clear sky.",47.5348778,-122.0432973,01/08/2016,23:00
Arizona,AZ,.Arizona,6941072,3883,01/08/2016 22:15,USA,Surprise,AZ,Light,"5 amber lights floating low in the sky, with 3 in a triangular shape and 
shifting positions. Lights slowly disappeared one by one.",33.6292271,-112.3680188,01/08/2016,22:15
Arizona,AZ,.Arizona,6941072,3886,01/06/2016 19:30,USA,Scottsdale,AZ,Changing,"Three bright lights in a triangle formation low on the horizon; 
disappearing and reappearing as well as traveling.",33.5091215,-111.8992364,01/06/2016,19:30
Washington,WA,.Washington,7294771,3887,01/06/2016 05:50,USA,Arlington,WA,Chevron,"As a pilot I recognized these as aircraft landing lights, but they never 
moved.",48.1810957,-122.1389547,01/06/2016,05:50
Washington,WA,.Washington,7294771,3888,01/06/2016 00:25,USA,Auburn,WA,Cylinder,"Very bright light; looked like a plane and then As we watched it seemed to 
turn around. ((NUFORC Note: Sighting of Sirius? PD))",47.3075369,-122.2301807,01/06/2016,00:25
Washington,WA,.Washington,7294771,3892,01/04/2016 18:30,USA,Kennewick,WA,Triangle,"Observed three fireballs in triangular formation. Objects were moving 
slowly accross sky. NNW heading. Hovered for 3 to five minutes. B",46.2112458,-119.1372337,01/04/2016,18:30
Washington,WA,.Washington,7294771,3897,01/04/2016 00:00,USA,Burien,WA,Unknown,"((HOAX??) This a.m. the sky was normal blue, but the sky over Puget Sound 
to Vashon became dark gray this a.m., then rain mixed snow.",47.469918,-122.3485273,01/04/2016,00:00
Arizona,AZ,.Arizona,6941072,3901,01/02/2016 21:35,USA,Black Canyon City,AZ,Light,"Three orange lights fly south above I-17 towards Phoenix, Arizona.",34.073016,-112.1264982,01/02/2016,21:35
Arizona,AZ,.Arizona,6941072,3905,01/02/2016 19:15,USA,Phoenix,AZ,Oval,"At about 19:15 hrs. this evening, walking dog, noticed 2 bright red objects 
in W sky heading W; one was following the other.",33.4485866,-112.0773455,01/02/2016,19:15
Arizona,AZ,.Arizona,6941072,3906,01/02/2016 04:00,USA,Tempe,AZ,Changing,"Mothership UFO in Tempe probed by airforce helicopters and jets. Very 
strange sighting.",33.4144139,-111.9094473,01/02/2016,04:00
Washington,WA,.Washington,7294771,3907,01/01/2016 20:30,USA,Colville,WA,Circle,"At ~8:30 pm I went out and turned off the yard light. I noticed a light 
that blinked different colors. ((NUFORC Note: Sirius? PD))",48.5465695,-117.9055369,01/01/2016,20:30
Arizona,AZ,.Arizona,6941072,3909,01/01/2016 12:00,USA,Phoenix,AZ,Light,"White, round, object in sky, zigzag. Phoenix, AZ.",33.4485866,-112.0773455,01/01/2016,12:00
Washington,WA,.Washington,7294771,3913,01/01/2016 00:30,USA,Bremerton,WA,Other,"Two red and white cigar shaped craft seen flying at high rate of speed over 
Bremerton on New Years Day.",47.53279725,-122.754161,01/01/2016,00:30
Washington,WA,.Washington,7294771,3917,01/01/2016 00:26,USA,Kennewick,WA,Formation,"Kennewick residents witness 3 orange lights in formation, with 4 indivdual 
lights following for several minutes.",46.2112458,-119.1372337,01/01/2016,00:26
Arizona,AZ,.Arizona,6941072,3920,01/01/2016 00:15,USA,Glendale,AZ,Light,Lights and flash in the sky,33.5389854,-112.1858156,01/01/2016,00:15
Washington,WA,.Washington,7294771,3921,01/01/2016 00:04,USA,Richland,WA,Circle,"Multiple craft, long duration event.",46.2778406,-119.2769066,01/01/2016,00:04
Washington,WA,.Washington,7294771,3924,01/01/2016 00:00,USA,Covington,WA,Sphere,6 objects low in sky heading north.,47.3657791,-122.1002219,01/01/2016,00:00
New York,NY,.New York,19633428,3925,12/15/16 21:00,USA,Syracuse,NY,Oval,"UFO hovered and maneuvered over the highway ahead of us. my car shut off 
and electrical, too.",43.0481221,-76.1474243,12/15/16,21:00
North Carolina,NC,.North Carolina,10154788,3928,12/10/2016 08:37,USA,Hickory,NC,Cone,"Caught a glimpse of what seemed to be a glare, but then slowly faded into 
what looked like a cone shaped craft that gradually increased",35.7331895,-81.3412005,12/10/2016,08:37
North Carolina,NC,.North Carolina,10154788,3931,12/06/2016 20:45,USA,High Point,NC,Other,"Unique Craft Spotted above trees, still motion, strange shape, just 
observing.",35.9556924,-80.0053175,12/06/2016,20:45
New York,NY,.New York,19633428,3932,12/06/2016 17:00,USA,Manhattan,NY,Unknown,I believe that an unknown creature teleported into my backyard,40.7902778,-73.9597221,12/06/2016,17:00
New York,NY,.New York,19633428,3933,12/05/2016 04:00,USA,Webster,NY,Unknown,Very loud bang and bed shaking.,43.2122851,-77.4299938,12/05/2016,04:00
North Carolina,NC,.North Carolina,10154788,3937,12/02/2016 20:00,USA,Reidsville,NC,Light,"Last night around 8:00pm I was outside with me dad and I looked straight up 
and a very bright flash hit my eyes. I asked my dad did you",36.354859,-79.6644749,12/02/2016,20:00
New York,NY,.New York,19633428,3944,12/01/2016 18:00,USA,Amherst,NY,Oval,"Odd, mostly stationary lights, in night sky, with helicopters broadly 
circling",42.9783924,-78.7997615,12/01/2016,18:00
North Carolina,NC,.North Carolina,10154788,3950,11/28/16 01:29,USA,Mooresville,NC,Light,"2 really bright lights separately lit up my room, each lasting about 2.5 
seconds.",35.5848596,-80.8100723,11/28/16,01:29
New York,NY,.New York,19633428,3953,11/27/16 16:58,USA,Bay Shore,NY,Light,"Super bright spherical stationary object hovering no sound South Westerly 
L.I., NY at daylight to dusk.",40.7250986,-73.2453945,11/27/16,16:58
New York,NY,.New York,19633428,3954,11/26/16 23:33,USA,Bergen,NY,Triangle,Triangle shaped flying object.,43.085391,-77.9417139,11/26/16,23:33
New York,NY,.New York,19633428,3956,11/26/16 23:30,USA,Middletown,NY,Light,distant bright twinking light shifting colors moving/drifting erratically.,41.4459271,-74.422934,11/26/16,23:30
North Carolina,NC,.North Carolina,10154788,3957,11/26/16 22:30,USA,Charlotte,NC,Light,White very bright burst of light.,35.2270869,-80.8431267,11/26/16,22:30
North Carolina,NC,.North Carolina,10154788,3959,11/26/16 18:00,USA,Shallotte,NC,Changing,Red and green dropping lights.,33.9732275,-78.385837,11/26/16,18:00
New York,NY,.New York,19633428,3960,11/26/16 17:30,USA,Brooklyn,NY,Triangle,"I noticed two yellow light which resemble airplane in the sky. ((anonymous 
report))",40.64530975,-73.9550229,11/26/16,17:30
North Carolina,NC,.North Carolina,10154788,3967,11/24/16 23:00,USA,Graham,NC,Circle,"The object was blinking different colors. It was blinking red, green, blue. 
It was blinking very fast. It kept disappearing.",36.069026,-79.4005759,11/24/16,23:00
North Carolina,NC,.North Carolina,10154788,3980,11/24/16 18:00,USA,Zebulon,NC,Disk,"((HOAX??)) Mid-sized disk shaped obj., rotating violently, flying back and 
forth, landed several times, collision with dog & 2 people.",35.824321,-78.3147199,11/24/16,18:00
New York,NY,.New York,19633428,3983,11/23/16 21:15,USA,Central Square,NY,Light,Amber ball of light over Syracuse.,43.286736,-76.1460359,11/23/16,21:15
New York,NY,.New York,19633428,3986,11/22/16 11:29,USA,Brooklyn,NY,Circle,"Three craft in formation over the Hudson River.

The object kept equidistant but spun within the formation. NYC tourism 
helicopters w",40.64530975,-73.9550229,11/22/16,11:29
New York,NY,.New York,19633428,3987,11/19/16 05:05,USA,Obernburg,NY,Cylinder,Long cylinder traveling slow.,41.8448104,-75.0071096,11/19/16,05:05
North Carolina,NC,.North Carolina,10154788,3991,11/18/16 21:00,USA,Fletcher,NC,Triangle,"Triangular silent hovering object over Hwy 26, near Fletcher",35.4306712,-82.5012315,11/18/16,21:00
New York,NY,.New York,19633428,3992,11/18/16 08:25,USA,Bronx,NY,Cigar,"Long shape with red & yellow going around with no en trail nor wings going 
around and around",40.85703325,-73.83669606,11/18/16,08:25
New York,NY,.New York,19633428,3995,11/18/16 06:12,USA,New York City,NY,Rectangle,"UFO with several lights followed by bright comet like tail flying west to 
east in NYC north of Empire State Building",40.7305991,-73.9865811,11/18/16,06:12
North Carolina,NC,.North Carolina,10154788,3996,11/17/16 20:00,USA,High Point,NC,Circle,White balls of light in backyard.,35.9556924,-80.0053175,11/17/16,20:00
New York,NY,.New York,19633428,3998,11/16/16 22:15,USA,Schenectady,NY,Other,"Massive 6 bright white lights in a line, slightly arched, then changed into 
reddish orange light ball and disappeared.",42.8095455,-74.0216719,11/16/16,22:15
North Carolina,NC,.North Carolina,10154788,3999,11/14/16 16:15,USA,Wilkesboro,NC,Other,Loud rumbling in a clear sky. Many people in area heard it.,36.145965,-81.16064,11/14/16,16:15
North Carolina,NC,.North Carolina,10154788,4001,11/12/2016 18:05,USA,Durham,NC,Disk,"Wife and I saw 5 light orange disc like objects that appeared to be 
spinning flying W. ((anonymous report))",35.9940329,-78.8986189,11/12/2016,18:05
New York,NY,.New York,19633428,4009,11/12/2016 00:00,USA,Freeport,NY,Oval,"Black oval craft flying over my block and in the area shining a strong 
white beam near us and over some homes..",40.6576022,-73.5831834,11/12/2016,00:00
North Carolina,NC,.North Carolina,10154788,4011,11/11/2016 19:30,USA,Raleigh,NC,Circle,"4 greenish-blue lights rotating around a red light, brief ""meteor-like"" 
sighting",35.7803977,-78.6390988,11/11/2016,19:30
New York,NY,.New York,19633428,4012,11/10/2016 23:30,USA,Watervliet,NY,Light,There was four ufos in the sky.,42.7300784,-73.7012298,11/10/2016,23:30
North Carolina,NC,.North Carolina,10154788,4014,11/09/2016 23:58,USA,Albemarle,NC,Cylinder,"Seen strange light bounce in sky with different colored lights moving side 
to side in one spot. ((NUFORC Note: Star?? PD))",35.3501426,-80.2000577,11/09/2016,23:58
North Carolina,NC,.North Carolina,10154788,4015,11/08/2016 22:57,USA,Wilmington,NC,Fireball,Objects that looked like fireballs in the sky. COMPLETELY SILENT!!!!!!!,34.2257282,-77.9447106,11/08/2016,22:57
New York,NY,.New York,19633428,4019,11/07/2016 13:30,USA,Staten Island,NY,Egg,Staten Island UFO sighting. 11/7/16.,40.5834557,-74.1496047,11/07/2016,13:30
North Carolina,NC,.North Carolina,10154788,4021,11/06/2016 18:30,USA,Delco,NC,Other,"Oddly shaped illuminated object in sky that drew attention of 6 helicopters 
two days before election.",34.3157241,-78.224721,11/06/2016,18:30
North Carolina,NC,.North Carolina,10154788,4023,11/06/2016 02:15,USA,Sanford,NC,Light,"I had went to my back porch to make sure the door was locked when I saw a 
huge bright light in the sky. ((anonymous report))",35.4798757,-79.1802993,11/06/2016,02:15
New York,NY,.New York,19633428,4029,11/05/2016 21:45,USA,Ithaca,NY,Light,"Saw a cluster of 5-6 lights, fading in and out, slowly moving within 
proximity to each other but also moving as a pack.",42.4396039,-76.4968018,11/05/2016,21:45
New York,NY,.New York,19633428,4030,11/05/2016 21:30,USA,Rochester,NY,Fireball,"HELLO at approximately 21:30 my fiance and I were sitting on our deck. We 
had looked up at the sky and seen this bright amber colored f",43.157285,-77.6152139,11/05/2016,21:30
North Carolina,NC,.North Carolina,10154788,4032,11/05/2016 20:15,USA,Goldhill,NC,Oval,"We witnessed a bright light in the sky on three separate occasions. All 
three were caught in video, and look to be the same exact objec",35.5090288,-80.3111683,11/05/2016,20:15
New York,NY,.New York,19633428,4035,11/05/2016 00:15,USA,Holland,NY,Sphere,"Color changing sphere circles sky over WNY. ((NUFORC Note: We suspect a 
star, possibly Sirius. PD))",42.6411908,-78.541731,11/05/2016,00:15
North Carolina,NC,.North Carolina,10154788,4037,11/03/2016 17:10,USA,Charlotte,NC,Light,"11/03/16; 15 white lights traveling west to east in Charlotte NC at 19:10. 
2-3 minutes observing them",35.2270869,-80.8431267,11/03/2016,17:10
North Carolina,NC,.North Carolina,10154788,4043,11/03/2016 08:30,USA,Whittier,NC,Unknown,Three Blinking lights underneath.,35.4350977,-83.3601541,11/03/2016,08:30
North Carolina,NC,.North Carolina,10154788,4044,11/03/2016 07:45,USA,Corolla,NC,Disk,"Small silent disc-like object over Northern Outer Banks, NC.",36.3847464,-75.8286982,11/03/2016,07:45
North Carolina,NC,.North Carolina,10154788,4045,11/03/2016 07:30,USA,Mt. Pleasant,NC,Oval,"Craft hovered for several minutes, did not make noise.",35.8223779,-78.1124912,11/03/2016,07:30
New York,NY,.New York,19633428,4046,11/02/2016 17:35,USA,Wantagh,NY,Circle,"Also reported on the Mastic Beach sighting in which I saw 1st hand. This 
sighting was witnessed by a close friend of mine who managed.",40.6837121,-73.5101257,11/02/2016,17:35
New York,NY,.New York,19633428,4048,11/01/2016 20:20,USA,Miller Place,NY,Other,Millitary Helicopter chasing blue light.,40.9598212,-72.9962147,11/01/2016,20:20
New York,NY,.New York,19633428,4049,11/01/2016 05:00,USA,Albany,NY,Light,"Star-like orange object that could move in a way I've never seen before - 
that emitted smaller objects and have them return.",42.6511674,-73.7549679,11/01/2016,05:00
New York,NY,.New York,19633428,4052,10/31/16 23:00,USA,Mastic Beach,NY,Oval,"Fishing Narrow Bay facing NW, white spherical object appeared and jetted 
upward diagonally at about a 20° incline and disappeared.",40.7667655,-72.8520475,10/31/16,23:00
North Carolina,NC,.North Carolina,10154788,4054,10/31/16 00:00,USA,Greensboro,NC,Fireball,"Finished with my friend/lead building a bathroom, etc. Boring tedious shit. 
Picking fiAnce from work we head back over afterwards.",36.0726355,-79.7919753,10/31/16,00:00
North Carolina,NC,.North Carolina,10154788,4056,10/30/16 21:00,USA,Hickory,NC,Other,"Four red/white lights in traingular formation gliding noislessly at approx. 
half mile high followed up by a single identical object",35.7331895,-81.3412005,10/30/16,21:00
North Carolina,NC,.North Carolina,10154788,4057,10/28/16 15:00,USA,Cherryville,NC,Formation,"Looked up and saw one large formation of about 13 stationary lights. stayed 
visible for about ten mins then just disappeared.",35.3787442,-81.3789738,10/28/16,15:00
North Carolina,NC,.North Carolina,10154788,4061,10/27/16 10:00,USA,Asheboro,NC,Egg,"Grey object, 5 miles north of Asheboro Airport, moving rapidly and changing 
directions at extreme angles.",35.7079146,-79.8136445,10/27/16,10:00
New York,NY,.New York,19633428,4062,10/26/16 20:35,USA,Schaghticoke,NY,Triangle,"Triangle object moving erratic 200 feet above tree line, stooped then 
lowered towards ground and lights disappeared",42.9000773,-73.5853938,10/26/16,20:35
North Carolina,NC,.North Carolina,10154788,4064,10/26/16 14:12,USA,Ayden,NC,Disk,Fast moving object traveled under my drone.,35.472663,-77.4155199,10/26/16,14:12
North Carolina,NC,.North Carolina,10154788,4066,10/25/16 18:45,USA,Cary,NC,Triangle,3 lights in triangular formation moving slowly across tree line.,35.7882973,-78.7811924,10/25/16,18:45
North Carolina,NC,.North Carolina,10154788,4068,10/25/16 07:45,USA,Winston-Salem,NC,Circle,Circular object w/lights in sky in morning.,36.0998131,-80.2440517,10/25/16,07:45
North Carolina,NC,.North Carolina,10154788,4069,10/23/16 21:15,USA,Kannapolis,NC,Triangle,"Triangular shaped hovering aircraft in sky on highway 3 and Kannapolis 
Parkway.",35.446138,-80.73685565,10/23/16,21:15
North Carolina,NC,.North Carolina,10154788,4070,10/23/16 21:15,USA,Kannapolis,NC,Triangle,"Triangular shaped hovering aircraft in sky on highway 3 and Kannapolis 
Parkway.",35.446138,-80.73685565,10/23/16,21:15
North Carolina,NC,.North Carolina,10154788,4071,10/22/16 21:45,USA,North Topsail Beach,NC,Fireball,Fast moving large fireballs,34.4901665,-77.4316299,10/22/16,21:45
North Carolina,NC,.North Carolina,10154788,4076,10/22/16 18:00,USA,High Point,NC,Formation,"Balls of light appearing in sky, seemingly interacting with larger light.",35.9556924,-80.0053175,10/22/16,18:00
North Carolina,NC,.North Carolina,10154788,4087,10/20/16 20:35,USA,Wallace,NC,Circle,"Bright, solid, white, circular light traveling slowly in the sky.",34.735724,-77.9952627,10/20/16,20:35
North Carolina,NC,.North Carolina,10154788,4090,10/20/16 18:30,USA,Charlotte,NC,Light,"Starting on Tuesday, October 18th around 6:30pm in North Carolina, I 
noticed that just above the sunset was what I thought was a star..",35.2270869,-80.8431267,10/20/16,18:30
North Carolina,NC,.North Carolina,10154788,4095,10/19/16 21:30,USA,Dobson,NC,Unknown,"Hovering aircraft over the Dobson,Pilot Mt.,Mt. Airy,area.",36.3956891,-80.7225669,10/19/16,21:30
North Carolina,NC,.North Carolina,10154788,4097,10/17/16 19:30,USA,Winston-Salem,NC,Other,"Lighted object, shaped like a plane, in a nosedive.",36.0998131,-80.2440517,10/17/16,19:30
North Carolina,NC,.North Carolina,10154788,4098,10/17/16 15:00,USA,High Point,NC,Cone,3 cone shaped objects in backyard.,35.9556924,-80.0053175,10/17/16,15:00
New York,NY,.New York,19633428,4108,10/14/16 18:30,USA,Queens,NY,Teardrop,"Black teardrop-shaped ring hanging in NE Queens, NY, sky. ((anonymous 
report))",40.6524927,-73.79142132,10/14/16,18:30
New York,NY,.New York,19633428,4110,10/14/16 11:00,USA,Brooklyn,NY,Diamond,"Three incidents first was, three objects diamond shaped flying in formation 
same speed. Fastest flying we ever seen.",40.64530975,-73.95502293,10/14/16,11:00
New York,NY,.New York,19633428,4112,10/14/16 10:40,USA,New York City,NY,Light,"((HOAX??)) Triangle, lights, orbs, UFO, helicopters? Opinion.",40.7305991,-73.9865811,10/14/16,10:40
New York,NY,.New York,19633428,4113,10/14/16 03:45,USA,Middletown,NY,Unknown,"Dot of light just brighter than a star, undulating and drifting in the sky 
unlike any aircraft. ((NUFORC Note: Possible star?? PD))",41.4459271,-74.422934,10/14/16,03:45
North Carolina,NC,.North Carolina,10154788,4116,10/14/16 03:00,USA,Charlotte,NC,Circle,"I viewed a glowing orb pulsing bright periodically and move slowly 
hovering. ((anonymous report)) ((Star??))",35.2270869,-80.8431267,10/14/16,03:00
North Carolina,NC,.North Carolina,10154788,4117,10/11/2016 21:07,USA,Gates,NC,Triangle,"Object first hovered in sky with extremly bright red lights - was a very 
large object - larger than a plane.",36.4412509,-76.6944132,10/11/2016,21:07
New York,NY,.New York,19633428,4123,10/11/2016 16:34,USA,Lido Beach,NY,Circle,Numerous white round objects observed during day light hours on Long Island,40.5857635,-73.60997075,10/11/2016,16:34
New York,NY,.New York,19633428,4125,10/11/2016 04:00,USA,Vestal,NY,Diamond,"At 04:00, in the clear night sky a diamond pattern of lights, varying from 
blue to green to red to white, hovering. ((anonymous rept.))",42.0850747,-76.0538129,10/11/2016,04:00
North Carolina,NC,.North Carolina,10154788,4128,10/10/2016 19:00,USA,Greensboro,NC,Fireball,"This appeared to be a burning object that was moving in a forward 
direction. It was a orange/yellow color.",36.0726355,-79.7919753,10/10/2016,19:00
New York,NY,.New York,19633428,4132,10/09/2016 18:00,USA,Brooklyn,NY,Sphere,"It is a very cloudy day, with some abnormal cloud formations appearing 
suddenly and moving very quickly in the foreground near the&quot",40.64530975,-73.95502293,10/09/2016,18:00
New York,NY,.New York,19633428,4133,10/06/2016 00:00,USA,Slate Hill,NY,Sphere,"Hovering UFO is observed multiple times in Slate Hill, NY. ((NUFORC Note: 
We suspect a ""twinkling"" star. PD))",41.3909274,-74.476547,10/06/2016,00:00
New York,NY,.New York,19633428,4134,10/05/2016 22:20,USA,Ticonderoga,NY,Rectangle,No noise at all.,43.848889,-73.4233469,10/05/2016,22:20
New York,NY,.New York,19633428,4139,10/04/2016 22:35,USA,Hilton,NY,Circle,"At 10:35 pm there was a bright yellow light in sky to the S of Hilton, NY. 
The light was so bright I saw could tell there was somet",43.288116,-77.7933419,10/04/2016,22:35
New York,NY,.New York,19633428,4142,10/04/2016 21:26,USA,Wappingers Falls,NY,Light,Bright White Light Hovering Low in the sky.,41.5965635,-73.9112102,10/04/2016,21:26
North Carolina,NC,.North Carolina,10154788,4144,10/04/2016 00:25,USA,Carrboro,NC,Sphere,"While driving down 54 at midnight I witnessed a low-flying, fast-moving 
spherical green light source.",35.9101438,-79.0752894,10/04/2016,00:25
New York,NY,.New York,19633428,4146,10/01/2016 22:15,USA,Long Island,NY,Fireball,"((HOAX??)) 3 fireball ufos seen above Elmont, Long Island. ((anonymous 
report))",40.8517821,-73.09918527,10/01/2016,22:15
North Carolina,NC,.North Carolina,10154788,4150,10/01/2016 20:30,USA,Candor,NC,Cylinder,"@ approximately 8:30 PM when I noticed a large aircraft about the size of a 
small sedan hovering just above nearby trees.",35.2951421,-79.7453163,10/01/2016,20:30
New York,NY,.New York,19633428,4152,10/01/2016 09:15,USA,Geneva,NY,Flash,"Green flash in Geneva, NY. ((anonymous report))",42.8689552,-76.9777435,10/01/2016,09:15
North Carolina,NC,.North Carolina,10154788,4153,9/30/16 21:00,USA,Mooresville,NC,Sphere,spinning sphere with colors and more details closeup 42x zoom,35.5848596,-80.8100723,09/30/16,21:00
New York,NY,.New York,19633428,4154,9/29/16 23:30,USA,Sanborn,NY,Oval,"3 orbs dancing/chasing each other in circles in Sanborn, NY. ((anonymous 
report))",43.136723,-78.884761,09/29/16,23:30
